shop_id,shop_name,category,address,longitude,latitude,tel,rating,cost,business_area,type
864,武士的牛·和牛烧肉料理(摩方店),中餐厅,交子大道500号合景摩方购物中心L3,104.053438,30.582986,028-65236653;19150301709,4.7,447.00,金融城央双地铁全业态商业街区,餐饮服务;中餐厅;中餐厅
865,双子大阪烧肉(成都银泰中心in99店),日本料理,天府大道北段1199号成都银泰中心in99F8层808A,104.070382,30.584956,028-60115700,4.5,222.00,交子商圈,餐饮服务;外国餐厅;日本料理
866,岚山·和牛烤肉料理(摩方黑金店),日本料理,交子大道500号合景摩方购物中心4层408号,104.053272,30.583046,028-86260288,4.5,228.00,石羊场,餐饮服务;外国餐厅;日本料理
867,打川川x破店冒肚烧烤小酒馆(交子大道店),中餐厅,交子大道与万象南路交叉口东南180米中海·华府天地1F层,104.052378,30.581225,18084861236,4.6,85.00,石羊场,餐饮服务;中餐厅;中餐厅
868,山葵烤肉byWASABIBBQ(时光里店),中餐厅,石羊街道吉瑞二路99号保利时光里购物中心北里2层2037号,104.062937,30.556596,028-87793315,4.6,129.00,四川天府新区成都直管区,餐饮服务;中餐厅;中餐厅
869,铭牛和牛烧肉料理(高新月牙湖店),日本料理,吉瑞一路200号航天城上城二期八栋1层,104.059891,30.55662,18280283852,4.7,212.00,大源,餐饮服务;外国餐厅;日本料理
870,石棉火上飘(高新店),火锅店,武侯区高新区荟锦路286号,104.057135,30.589142,18180487448,4.6,85.00,石羊场,餐饮服务;中餐厅;火锅店
871,烧肉下町·大眾酒場(成都首店),日本料理,吉瑞二路99号成都保利时光里1F层1007,104.063751,30.557143,19382162357,4.6,161.00,四川天府新区,餐饮服务;外国餐厅;日本料理
872,老马资格烤羊肉(金融城店),中餐厅,交子北二路118号(金融城地铁站A口步行310米),104.062117,30.583736,19993003319,4.4,83.00,石羊场,餐饮服务;中餐厅;中餐厅
873,干杯烧鸟(宇宙摩方店),中餐厅,交子大道500号摩方购物中心L1层125号,104.053052,30.583309,[],4.5,126.00,石羊场,餐饮服务;中餐厅;中餐厅
874,岚叔烧烤·香辣蟹(保利时光里店),特色/地方风味餐厅,吉瑞二路99号成都保利时光里1F层,104.062318,30.557161,028-60806688,4.6,72.00,大源,餐饮服务;中餐厅;特色/地方风味餐厅
875,肉室堂· 獨食烤肉(天府一街店),特色/地方风味餐厅,吉瑞一路200号,104.060219,30.556764,13308224190,4.6,58.00,大源,餐饮服务;中餐厅;特色/地方风味餐厅
876,廖达达吊龙烧烤(高新店),特色/地方风味餐厅,武侯区高新区吉瑞一路200号6栋附19号内街,104.060048,30.556775,15928044946,4.6,103.00,大源,餐饮服务;中餐厅;特色/地方风味餐厅
877,he's何师烧烤(月牙湖店),特色/地方风味餐厅,吉瑞一路200号9栋1层,104.059882,30.556289,18123220865;19308200951,4.5,80.00,大源,餐饮服务;中餐厅;特色/地方风味餐厅
878,打铁匠自助烤肉(汇锦城店),餐饮相关,盛华北路209号1层9-7-2号,104.053367,30.556667,13688422097,4.7,68.00,四川天府新区,餐饮服务;餐饮相关场所;餐饮相关
879,火夫烤肉(新街里店),中餐厅,石羊街道荟锦路278号,104.05716,30.589203,18582562353,4.6,75.00,石羊场,餐饮服务;中餐厅;中餐厅
880,68烧烤(新街里店),特色/地方风味餐厅,荟锦路299号(益州大道地铁站B2口步行440米),104.057206,30.589854,19113205787,4.6,59.00,石羊场,餐饮服务;中餐厅;特色/地方风味餐厅
881,萌东来涮烤牛羊(额尔敦旗下铁像寺水街店),火锅店,益州大道中段588号智地哥谭F1层,104.055735,30.557814,028-83596366,4.6,118.00,大源,餐饮服务;中餐厅;火锅店
882,破店肥哈·东北烧烤(成都首店),特色/地方风味餐厅,盛华北路171号-173号1层,104.052503,30.557245,18884560189,4.7,90.00,大源,餐饮服务;中餐厅;特色/地方风味餐厅
883,西塔老太太泥炉烤肉(仁和新城店),中餐厅,府城大道西段505号仁和新城购物中心5F楼,104.052976,30.587531,028-88867788;13730878740,4.6,133.00,石羊场,餐饮服务;中餐厅;中餐厅
884,竹涟烧肉(仁和新城店),日本料理,仁和新城购物中心6楼,104.052155,30.587445,[],4.6,101.00,石羊场,餐饮服务;外国餐厅;日本料理
885,幸福小串·地摊小炉子(新街里店),中餐厅,荟锦路238号1楼,104.056485,30.589892,19302897252,4.6,82.00,石羊场,餐饮服务;中餐厅;中餐厅
886,清真西北正宗烤羊肉(布鲁明顿广场店),清真菜馆,交子北二街70号布鲁明顿广场F1层,104.062085,30.585103,13993043900,4.4,73.00,石羊场,餐饮服务;中餐厅;清真菜馆
887,吃西昌(交子大道),中餐厅,交子大道与万象南路交叉口东南180米中海华府天地1F层,104.051542,30.581535,13193189214;17345097963;18030693124,4.3,149.00,石羊场,餐饮服务;中餐厅;中餐厅
888,木屋烧烤(高新汇锦城店),中餐厅,盛华北路203号附1号汇锦步行街1层,104.052796,30.556545,028-85556559,4.6,82.00,四川天府新区,餐饮服务;中餐厅;中餐厅
889,西塔老太太泥炉烤肉(天合·汇锦城店),中餐厅,盛华北路汇锦城10栋10-1-2号底商,104.052533,30.557084,028-88850266;028-88850299,4.6,132.00,天府新区,餐饮服务;中餐厅;中餐厅
890,巴依来普·传统新疆菜烧烤(铁像寺路店),清真菜馆,铁像寺街185号附201号峰度天下(春秋茶坊旁),104.047915,30.559662,15680903327,4.6,67.00,四川天府新区成都直管区,餐饮服务;中餐厅;清真菜馆
891,幸福小串·地摊小炉子(汇锦城店),中餐厅,盛华北路195号1楼,104.053607,30.557121,19048058616,4.6,82.00,四川天府新区成都直管区,餐饮服务;中餐厅;中餐厅
892,安又胖韩国烤肉(成都仁和新城店),韩国料理,府城大道西段505号成都仁和新城6楼611号,104.052292,30.587491,17628078083,4.3,98.00,石羊场,餐饮服务;外国餐厅;韩国料理
893,桂溪兔火锅,中餐厅,高新区桂溪街道吉瑞一路200号2栋1层附5号、附6号,104.060166,30.558144,13688287867,4.2,64.00,大源,餐饮服务;中餐厅;中餐厅
894,岚山·炭火烤肉料理(世纪城店),餐饮相关,桂溪街道天府大道中段530号d5东方希望天祥广场二楼岚山烤肉,104.067908,30.552875,028-83315288;19136327692,4.5,137.00,四川天府新区成都直管区,餐饮服务;餐饮相关场所;餐饮相关
895,何腾香·峨眉烧烤大排档(新街里店),特色/地方风味餐厅,荟锦路190号1楼,104.05568,30.590511,13881300038,4.4,87.00,石羊场,餐饮服务;中餐厅;特色/地方风味餐厅
896,老扇子烧烤江湖菜酒馆(新街里店),中餐厅,荟锦路283号,104.056913,30.59006,13518195166,4.6,78.00,石羊场,餐饮服务;中餐厅;中餐厅
897,忠华西昌烧烤,特色/地方风味餐厅,吉庆二路航天城上城二期5栋附20号,104.06056,30.557303,19983536558,4.4,72.00,四川天府新区成都直管区,餐饮服务;中餐厅;特色/地方风味餐厅
898,笑熬江湖云南小炒·烧烤·夜酒馆(铁像寺店),中餐厅,盛华北路116号,104.049883,30.55961,19382015561,4.6,87.00,四川天府新区成都直管区,餐饮服务;中餐厅;中餐厅
899,乌苏烧烤·大乌苏小烧烤(月牙湖第9分店),特色/地方风味餐厅,桂溪街道吉瑞一路200号9栋一层附4.5号,104.059887,30.555942,13547786760,4.5,74.00,四川天府新区成都直管区,餐饮服务;中餐厅;特色/地方风味餐厅
900,李随意宜宾炭烤(交子大道店),特色/地方风味餐厅,交子大道399号附129号1层晨光豆花旁,104.051482,30.581164,13438385279,4.5,81.00,石羊场,餐饮服务;中餐厅;特色/地方风味餐厅
901,憨表嫂纸上烤鱼鲜货烧烤,餐饮相关,吉瑞一路200号6栋附35号,104.060121,30.557379,18030554862,4.3,59.00,大源,餐饮服务;餐饮相关场所;餐饮相关
902,赤焰狐韩式炭火烤肉,韩国料理,和盛东街285-287号,104.05505,30.591103,16764471234,4.6,103.00,石羊场,餐饮服务;外国餐厅;韩国料理
903,炭山烧肉,餐饮相关,天星正源火锅对面(益州大道地铁站B2口步行330米),104.057812,30.589137,13928493158;18780134670,4.3,86.00,石羊场,餐饮服务;餐饮相关场所;餐饮相关
904,李有财鲜烤小串(中海国际中心店),餐饮相关,中海九号天地555号附117号,104.048242,30.5811,15502858883,4.5,114.00,石羊场,餐饮服务;餐饮相关场所;餐饮相关
905,马师资格烤羊肉(布鲁明顿店),清真菜馆,桂溪街道交子北二路64号布鲁明顿广场,104.062083,30.585162,13919091470,4.0,79.00,石羊场,餐饮服务;中餐厅;清真菜馆
906,火芯人烧烤(智地哥谭店),购物相关场所,益州大道中段588号智地哥谭广场,104.056003,30.557203,13086683635,4.5,92.00,天府新区,购物服务;购物相关场所;购物相关场所
907,老马资格烤羊肉,中餐厅,成都高新区交子大道411号1层,104.052057,30.581526,15680696312;19980561731,4.2,67.00,石羊场,餐饮服务;中餐厅;中餐厅
908,刘明记乐山烧烤(天府长城店),特色/地方风味餐厅,天府长城天久南巷178号,104.074658,30.592421,028-87797759,4.5,69.00,天府长城,餐饮服务;中餐厅;特色/地方风味餐厅
909,周丹丹原味烧烤(峰度天下店),特色/地方风味餐厅,剑南大道中段555号附113号,104.046885,30.558569,028-85312005;19115979687,4.7,107.00,天府新区,餐饮服务;中餐厅;特色/地方风味餐厅
910,锦一味东北锦州烧烤(新街里店),特色/地方风味餐厅,府城大道西段88号新街里6,104.056875,30.590075,13308023527,4.5,82.00,石羊场,餐饮服务;中餐厅;特色/地方风味餐厅
911,核桃碳烤肉馆(新会展中心店),餐饮相关,世纪城路1046号(世纪城地铁站C口步行370米),104.072422,30.551785,028-67199392,4.5,72.00,四川天府新区成都直管区,餐饮服务;餐饮相关场所;餐饮相关
912,兵马炙烤串酒庄,中餐厅,万象南路669号,104.048857,30.585989,17882451739,4.6,108.00,石羊场,餐饮服务;中餐厅;中餐厅
913,永宏自助西昌火盆烧烤(新街里店),特色/地方风味餐厅,成汉中路185号B1层19,104.05497,30.592208,18009022622,4.5,61.00,石羊场,餐饮服务;中餐厅;特色/地方风味餐厅
914,小贵腹(新街里店),餐饮相关,和盛东街281号,104.055254,30.590947,19828352885,4.5,75.00,石羊场,餐饮服务;餐饮相关场所;餐饮相关
915,秋木烤肉(天鹅湖花园店),外国餐厅,世纪城路1010号一层(世纪城地铁站C口步行440米),104.073144,30.55187,028-62038921;13183856332;17882953350,4.6,111.00,四川天府新区成都直管区,餐饮服务;外国餐厅;外国餐厅
916,炭火匠人烧烤龙虾江湖菜(天府店),中餐厅,高新区吉瑞一路200号4栋一层15号,104.060188,30.557769,15828065548,3.9,53.00,天府新区,餐饮服务;中餐厅;中餐厅
917,烟巷子烧烤(新街里店),餐饮相关,和盛东街283号,104.055166,30.591001,15802811802,4.6,89.00,石羊场,餐饮服务;餐饮相关场所;餐饮相关
918,禾源甲·龙虾·麻辣烤鱼·烧烤(新街里店),火锅店,荟锦路127号,104.055913,30.592733,15378716261,4.5,85.00,石羊场,餐饮服务;中餐厅;火锅店
919,李有福炭火烧烤·贵州鲜烤鸡,中餐厅,高新区吉瑞三路308号,104.060494,30.556302,15196627768,4.4,63.00,大源,餐饮服务;中餐厅;中餐厅
920,巴斯遇见简阳羊肉汤烤羊腿,餐饮相关,吉瑞一路200号2栋附11号,104.060254,30.558279,[],4.0,59.00,四川天府新区成都直管区,餐饮服务;餐饮相关场所;餐饮相关
921,邓瓦烤宜宾烧烤(天府长城店),餐饮相关,天顺路215号,104.070689,30.593756,18708113830,4.5,75.00,桂溪,餐饮服务;餐饮相关场所;餐饮相关
922,厚档市井烧烤·精酿啤酒(新街里店),特色/地方风味餐厅,荟锦路242号(益州大道地铁站B2口步行480米),104.056657,30.589802,[],4.5,51.00,石羊场,餐饮服务;中餐厅;特色/地方风味餐厅
923,大元西 西双版纳傣味烧烤,餐饮相关,成汉中路185号-1层21号,104.054967,30.592232,17781488814,4.4,65.00,石羊场,餐饮服务;餐饮相关场所;餐饮相关
924,夏记烤场,特色/地方风味餐厅,铁像寺二期1栋125号,104.049783,30.559646,19938137882,4.4,64.00,四川天府新区成都直管区,餐饮服务;中餐厅;特色/地方风味餐厅
925,宵兽·云南烧烤街头菜(新街里店),中餐厅,成汉南路185号(新街里二街)负一楼7号,104.055122,30.592835,13368803897,4.6,83.00,石羊场,餐饮服务;中餐厅;中餐厅
926,成都第一家资格烤羊肉(中海·九号公馆店),餐饮相关,石羊街道锦尚西二路514号附101号,104.046957,30.57878,[],4.2,74.00,石羊场,餐饮服务;餐饮相关场所;餐饮相关
927,羊万春地摊烧烤(天久北巷店),餐饮相关,天久北巷110号,104.076019,30.593104,18502829973,4.7,69.00,桂溪,餐饮服务;餐饮相关场所;餐饮相关
928,碳膳月·烧鸟·烤肉(新街里店),餐饮相关,府城大道88号西段附103号,104.057825,30.589125,18780134670,4.3,85.00,石羊场,餐饮服务;餐饮相关场所;餐饮相关
929,蒙羔羊碳火烤羊腿.和牛烧烤(高新区月牙湖店),外国餐厅,吉庆二路与吉瑞三路交叉口西北60米,104.060275,30.556275,19136281667,4.3,71.00,大源,餐饮服务;外国餐厅;外国餐厅
930,清真中和烤牛肉串(公济桥路店),中餐厅,中和街道中和镇公济桥路157号,104.085298,30.561055,18894110086,4.4,83.00,四川天府新区,餐饮服务;中餐厅;中餐厅
931,森材烧烤·大排档(两江国际店)(暂停营业),特色/地方风味餐厅,吉庆一路728号两江国际F1层,104.059067,30.559921,13980888909;18208158046,4.5,93.00,四川天府新区成都直管区,餐饮服务;中餐厅;特色/地方风味餐厅
932,鳗火.烧鸟放题.炭烤一人食(暂停营业),中餐厅,交子大道500号誉峰里133号(浩南家旁),104.051969,30.58338,17716859273,4.5,83.00,石羊场,餐饮服务;中餐厅;中餐厅
933,霸道小龙虾(金融城店)(暂停营业),中餐厅,荟锦路与府城大道西段交叉口北140米,104.056837,30.589696,028-65221833,4.6,111.00,石羊场,餐饮服务;中餐厅;中餐厅
934,胖妹石锅肥肠鱼芋儿鸡烧烤(天鹅湖花园南区店),中餐厅,世纪城路1084号(世纪城地铁站C口步行330米),104.071793,30.551787,15828655633,4.5,92.00,天府新区,餐饮服务;中餐厅;中餐厅
935,新疆古老风味烤羊肉串(航天城上城店),中餐厅,航天城上城639号,104.057155,30.556394,13993054492,4.0,65.00,天府新区,餐饮服务;中餐厅;中餐厅
936,曾百万小炉小串(清凤时代城店),中餐厅,剑南大道中段716号清凤时代城商业3栋2层附220-224号,104.045861,30.556786,[],4.7,67.00,大源,餐饮服务;中餐厅;中餐厅
937,天后烧肉和牛料理,日本料理,天久南巷388号天府长城南熙里2期F1层,104.07301,30.592847,19150279989,4.3,125.00,[],餐饮服务;外国餐厅;日本料理
938,乐山刘记烧烤(新街里店),特色/地方风味餐厅,南城都汇新街里二街B1层3号(中国建行对面),104.05495,30.59355,18708140932,4.3,85.00,石羊场,餐饮服务;中餐厅;特色/地方风味餐厅
939,丹·烧烤厨房(峰度天下店),特色/地方风味餐厅,成都市高新区盛安街380-382号1层,104.047388,30.558144,17358605621,4.6,335.00,天府新区,餐饮服务;中餐厅;特色/地方风味餐厅
940,草屋烧烤(天府长城·南熙里店),中餐厅,天久北巷139-附21号,104.074475,30.592575,13309094841,4.4,58.00,天府长城,餐饮服务;中餐厅;中餐厅
941,新疆麦麦提大盘鸡烧烤店,清真菜馆,成都高新区荟锦路269号,104.056612,30.590235,[],4.4,40.00,石羊场,餐饮服务;中餐厅;清真菜馆
942,"亿兴烧烤•自贡江湖菜•烤鱼(20年好店,黑金店)",餐饮相关,天益街78号附13号(高新地铁站B口步行240米),104.061216,30.594483,13618031886,4.5,52.00,石羊场,餐饮服务;餐饮相关场所;餐饮相关
943,新疆金宫烤肉店(缤纷天地店),特色/地方风味餐厅,天久北巷88号缤纷天地F1层,104.077368,30.593391,18016986662;18111238898,4.5,84.00,桂溪,餐饮服务;中餐厅;特色/地方风味餐厅
944,阿星爆汁烧烤,特色/地方风味餐厅,吉庆一街288号润莱金座2栋1层附103号,104.059246,30.553413,19382244872,4.1,63.00,四川天府新区成都直管区,餐饮服务;中餐厅;特色/地方风味餐厅
945,无名肥肠·江湖菜·烧烤,中餐厅,天府二街269号恒大珺临阁29栋111号,104.062659,30.550245,19980783416,4.5,73.00,天府新区,餐饮服务;中餐厅;中餐厅
946,李姐塞上羊府(新街里第二街店),中餐厅,成汉中路185号新街里美食街负一楼,104.054956,30.593478,18190868788,4.6,103.00,石羊场,餐饮服务;中餐厅;中餐厅
947,杰哥烧烤(新街里店),特色/地方风味餐厅,成汉中路139号新街里2街,104.054652,30.593169,18279055630,4.5,52.00,石羊场,餐饮服务;中餐厅;特色/地方风味餐厅
948,乌苏烧烤·大乌苏小烧烤(天府长城第61分店),中餐厅,缤纷天地天久北巷62号,104.076654,30.593095,13350897595,4.5,72.00,柳江,餐饮服务;中餐厅;中餐厅
949,飞岔岔·西昌串烧(新街里金街店),中餐厅,万象北路222号新街里金街负一层57号,104.053122,30.593585,18502877197,4.5,59.00,石羊场,餐饮服务;中餐厅;中餐厅
950,撸个串,中餐厅,石羊街道荟锦路265号附106号,104.056579,30.590712,17708169653,3.7,34.00,石羊场,餐饮服务;中餐厅;中餐厅
951,宜宾烤五花江湖菜,中餐厅,天府二街269号恒大珺临阁F1层,104.061939,30.550963,15882219577,4.1,78.00,大源,餐饮服务;中餐厅;中餐厅
