spot_id,spot_name,spot_level,poi_category,address,longitude,latitude,rating,ticket_price_min,opening_hours_json,description,travel_tips,cultural_context,avg_visit_hours,area_tag
614,河池乐活公园,-,风景名胜,华剑路,104.038377,30.522824,4.0,0,"{""open"":""全天""}",风景名胜;公园广场;公园,免费开放，全天可游。适合亲子露营、骑行，游玩约2小时。园区较大，建议自带野餐垫，注意防晒补水，周末人较多。,河池乐活公园为双流区新兴滨水休闲绿岛，以“乐活”理念打造，融合绿道、湿地与运动场地，体现健康可持续生活方式。,1.5,双流区
615,红墙夹道,-,风景名胜,望江路30号望江楼公园(东北角),104.092998,30.630141,3.9,0,"{""open"":""全天""}",风景名胜;风景名胜相关;旅游景点,免费开放，全天可游。位于武侯祠博物馆内红墙夹道，建议上午或傍晚光线柔和时拍照，游玩约30分钟。需购武侯祠门票进入。,红墙夹道是武侯祠博物馆内著名景观，红墙竹影相映，融合三国文化与川西园林美学，是摄影爱好者和汉服打卡热门地。,0.5,武侯区
616,狮头鱼身,-,风景名胜,新川之心中央公园西区,104.083457,30.514351,3.8,0,"{""open"":""全天""}",风景名胜;风景名胜相关;旅游景点,免费观赏，位于双流区公共广场或公园内。适合顺路打卡，游玩约15分钟。注意保护雕塑，勿攀爬触摸。,“狮头鱼身”为双流区一处特色城市雕塑或水景造型，融合传统瑞兽与鱼形元素，象征吉祥有余，反映当地民俗审美趣味。,0.5,双流区
617,彩蝶,-,风景名胜,晨辉东路89号彩蝶游园(琉璃场地铁站D口步行80米),104.101227,30.606735,3.7,0,"{""open"":""全天""}",风景名胜;风景名胜相关;旅游景点,免费观赏，位于锦江区街头绿地或文化广场。适合白天拍照，游玩约15分钟。周边可能有其他景观可串联游览。,“彩蝶”为锦江区城市公共艺术装置或景观小品，以蝴蝶为意象象征生态和谐与城市活力，体现成都街头艺术文化氛围。,0.5,锦江区
618,锦恩体育公园,-,风景名胜,万安纵4路与定安路交叉口东北80米,104.084726,30.496978,4.1,0,"{""open"":""全天""}",风景名胜;风景名胜;风景名胜,免费开放，全天可游。适合傍晚运动、夜跑，游玩约1-2小时。园内有体育设施，建议穿运动鞋，夏季注意补水。,锦恩体育公园是双流区以体育健身为主题的社区公园，配备多种运动场地，体现成都推动全民健身与公园城市融合发展的实践。,2.5,双流区
619,科苑,-,风景名胜,人民南路四段9号16附近,104.072353,30.630894,4.0,0,"{""open"":""全天""}",风景名胜;公园广场;公园,位于武侯区，建议春秋季下午游览，时长1-2小时。免费开放，适合散步休闲。注意防蚊，周边餐饮便利。,科苑为成都高新区内一处以科技与自然融合为特色的绿地，周边高校与科研机构环绕，体现现代城市生态休闲理念。,1.0,武侯区
620,新川环城公园,-,风景名胜,观东二街与新川北三路交叉口东180米,104.096475,30.528683,4.2,0,"{""open"":""全天""}",风景名胜;公园广场;公园,双流区环城公园，建议清晨或傍晚前往，游玩2小时。免费，可骑行或徒步。周末人多，注意防晒补水。,新川环城公园依托环城生态带而建，是成都公园城市建设的组成部分，串联绿道与社区，展现宜居水岸新风貌。,2.0,双流区
621,新川湿地公园4号园,-,风景名胜,崇和二街与新通北二路交叉口西北120米,104.09945,30.527815,4.1,0,"{""open"":""全天""}",风景名胜;风景名胜相关;旅游景点,湿地公园4号园，建议上午或黄昏观鸟，游玩1-2小时。免费开放，步道湿滑注意安全，禁止垂钓。,新川湿地公园群为人工修复湿地，兼具雨水净化与生态科普功能，体现成都践行绿色发展的生态智慧。,1.5,双流区
622,簇茧公园,-,风景名胜,簇桥上街,104.002433,30.607146,4.2,0,"{""open"":""全天""}",风景名胜;公园广场;公园,武侯区簇茧公园，建议春季赏花，游玩1小时。免费，适合周边居民晨练。园内无商店，自备饮水。,簇茧公园名称源于当地古蚕桑文化，簇为蚕结茧之具，公园设计融入了丝路与农耕记忆，纪念成都蚕桑历史。,1.0,武侯区
623,鲨鱼公园(置信丽都花园A区店),-,体育休闲服务,丽都路2号丽都花园A区栋102,104.034402,30.630181,3.8,0,"{""open"":""10:00"",""close"":""22:00""}",体育休闲服务;体育休闲服务场所;体育休闲服务场所,置信丽都花园A区内的体育休闲场所，建议周末带孩子游玩2-3小时。有儿童游乐设施，需购票或会员，请提前确认。,鲨鱼公园为社区型亲子体育乐园，以海洋主题装饰吸引儿童，体现成都住宅区配套休闲业态的多元化发展。,2.5,武侯区
624,双桂公园,-,风景名胜,双桂路,104.114151,30.641962,4.2,0,"{""open"":""全天""}",风景名胜;公园广场;公园,成华区双桂公园，建议早晨或傍晚散步，时长1小时。免费开放，园内有桂花树，秋季香气宜人。注意宠物牵绳。,双桂公园因园内两棵古桂花树得名，是成都老牌社区公园，承载周边居民数十年休闲记忆，颇具市井生活气息。,1.0,成华区
625,石牛堰水文化公园,-,风景名胜,石牛堰路与二环路交会处,104.089874,30.62113,4.3,0,"{""open"":""全天""}",风景名胜;公园广场;公园,锦江区石牛堰水文化公园，建议午后游览1-2小时。免费，可了解水利知识。夏季注意水域安全，勿下水。,石牛堰为都江堰灌区古堰遗址之一，公园以水文化为主题，展示成都平原治水历史与李冰精神的当代传承。,1.5,锦江区
626,锦江双拥主题公园,-,风景名胜,晨辉路公园(西南角),104.109713,30.605316,4.1,0,"{""open"":""全天""}",风景名胜;公园广场;公园,锦江区双拥主题公园，建议上午参观，时长1小时。免费，园内有双拥雕塑与展板，适合爱国主义教育。,双拥公园以“拥军优属、拥政爱民”为主题，成都作为全国双拥模范城，该园是军民鱼水情的城市公共表达。,1.0,锦江区
627,望池台,-,风景名胜,成都高新区天府二街777号大源中央公园(东南角),104.049862,30.547886,4.0,0,"{""open"":""全天""}",风景名胜;风景名胜相关;旅游景点,武侯区望池台，建议傍晚观景，游玩30-60分钟。免费小游园，无门票。蚊虫多，建议携带驱蚊液。,望池台为现代城市景观平台，得名于可眺望附近水景，是成都社区微更新中“金角银边”利用的典型小游园。,0.5,武侯区
628,听风廊,-,风景名胜,蜀郡园(西北角),104.062604,30.52915,4.0,0,"{""open"":""全天""}",风景名胜;风景名胜相关;旅游景点,双流区听风廊，建议春季或秋季午后漫步，时长30分钟。免费开放，廊下可避雨遮阳，适合短暂休憩。,听风廊为公园中的景观廊架，取“听风”雅意，体现中式园林借景与意境营造，是市民亲近自然的小型公共空间。,0.5,双流区
629,小雅公园,-,风景名胜,静康路398-临3号,104.121124,30.62082,4.2,0,"{""open"":""全天""}",风景名胜;公园广场;公园,锦江区小雅公园，建议工作日早晨游览，人少清静，时长1小时。免费开放，园内石凳多，适合阅读发呆。,小雅之名取自《诗经》，公园设计追求雅致小巧，在闹市中营造静谧绿洲，反映成都人闲适安逸的生活美学。,1.5,锦江区
630,芳草盛泰游园,-,风景名胜,诚通路与盛和二路交叉口南100米,104.058025,30.602275,4.0,0,"{""open"":""全天""}",风景名胜;公园广场;公园,武侯区芳草盛泰游园，建议傍晚散步，时长30分钟。免费小游园，景观看花木，注意爱护草坪。,芳草盛泰游园为社区口袋公园，以芳草为名寓意绿意盎然，是成都推进“公园城市”微绿地建设的生动案例。,1.0,武侯区
631,榴心花园,-,购物服务,紫竹北路85号1栋1层158号,104.05518,30.615482,3.8,0,"{""open"":""8:00"",""close"":""20:00""}",购物服务;综合市场;果品市场,榴心花园为购物服务类场所，建议周末逛街时顺访，停留1-2小时。消费视店铺而定，注意营业时间。,榴心花园以石榴为主题命名的商业街区，融合购物与园林景观，体现成都商业空间对生态与美学的重视。,1.0,武侯区
632,武侯体育公园,-,风景名胜,顺和街24号,103.99953,30.634405,4.3,0,"{""open"":""全天""}",风景名胜;公园广场;公园,武侯体育公园，建议早晨或傍晚运动，时长1-2小时。免费，有篮球场、健身步道。运动设施可能需预约。,武侯体育公园是集运动健身与生态休闲于一体的综合性公园，响应全民健身号召，服务周边居民健康生活。,2.5,武侯区
633,沙河东篱翠湖公园-府河南公园,-,风景名胜,柳翠路213号沙河东篱翠湖公园内(西侧),104.088753,30.608538,4.2,0,"{""open"":""全天""}",风景名胜;公园广场;公园,锦江区沙河东篱翠湖公园-府河南公园，建议春秋季沿河骑行，游玩2小时。免费开放，注意河岸安全，勿翻越护栏。,该公园依托沙河与府河生态廊道而建，融合东篱翠湖景观，体现成都河流治理与滨水空间活化的成果。,1.5,锦江区
634,白鹭洲,-,风景名胜,望江30号、40号、50号望江楼公园内(南侧),104.092713,30.628,4.0,0,"{""open"":""全天""}",风景名胜;风景名胜相关;旅游景点,建议春秋季傍晚前往，沿湖散步2小时最佳。免费开放，无需门票。注意蚊虫，携带驱蚊水。周末人较多。,白鹭洲湿地公园是成都市区重要的生态绿肺，以白鹭等鸟类栖息闻名，体现了城市与自然和谐共生的理念。,1.5,武侯区
635,锦江·艺术时尚创意公园,-,风景名胜,二环路东五段299号(东湖公园地铁站A口步行160米),104.088659,30.618947,3.9,0,"{""open"":""10:00"",""close"":""22:00""}",风景名胜;公园广场;水族馆,适合下午或傍晚游览，拍照打卡约1-2小时。免费入园，园区内有餐饮咖啡店。建议穿时尚服装便于拍照。,由老工业厂房改造的文创园区，融合艺术展览、时尚设计与休闲消费，是成都锦江畔新兴的创意地标。,2.0,锦江区
636,锦江公园·合江公园,-,风景名胜,滨江东路思蜀园,104.083965,30.645313,4.2,0,"{""open"":""全天""}",风景名胜;公园广场;公园,建议傍晚或夜晚前往，看合江亭夜景与灯光秀，游览约1小时。免费开放。可结合夜游锦江项目。注意江边风大。,合江公园地处府河与南河交汇处，合江亭为成都历史名亭，见证两江汇流，是成都水文化与传统城市记忆的核心地标。,1.5,锦江区
637,府河中公园,-,风景名胜,河滨路688号府河北公园(东南角),104.088567,30.609696,4.1,0,"{""open"":""全天""}",风景名胜;公园广场;公园,全天开放，适合清晨或黄昏散步，游览约1小时。免费。公园沿河而建，注意湿滑步道。周边有公交地铁可达。,府河中公园沿府河而建，是成都中心城区滨水绿廊的一部分，展现老成都水岸生活与近代河堤整治历史。,1.5,锦江区
638,双桂公园-西区,-,风景名胜,双桂公园,104.113366,30.642324,4.0,0,"{""open"":""全天""}",风景名胜;公园广场;公园,适合上午或下午休闲游，约1小时。免费开放。公园西区相对安静，适合亲子活动。夏季注意防晒。,双桂公园以桂花为特色，西区为传统园林式布局，承载成华区居民日常休闲记忆，体现成都公园城市的人居理念。,1.5,成华区
639,天府新区消防文化公园,-,风景名胜,天府新区梓州大道7301号,104.083728,30.49525,4.0,0,"{""open"":""全天""}",风景名胜;公园广场;公园,全天开放，免费。适合亲子消防科普教育，建议游览1-1.5小时。注意夏季高温，可自带水。消防设施请勿随意触碰。,以消防安全为主题的社区公园，兼具教育功能与休闲空间，展示天府新区对公共安全文化与社区治理的重视。,1.5,双流区
640,九龙湖社区公园,-,风景名胜,光电一路与泰华路交叉口,104.003425,30.525598,4.1,0,"{""open"":""全天""}",风景名胜;公园广场;公园,适合早晚锻炼或周末遛娃，免费开放，游览约1小时。公园有步道和儿童设施。注意遵守社区公园安静规定。,九龙湖社区公园是双流区典型居民社区绿地，反映成都“公园社区”建设模式，强调邻里交往与生态休闲融合。,1.0,双流区
641,爱情海绣球花公园,-,风景名胜,下沙河铺街37号(东大路地铁站D口步行410米),104.118275,30.631775,4.2,0,"{""open"":""全天""}",风景名胜;公园广场;公园,最佳观赏期为4-6月绣球花盛开时，建议上午前往，光线好且人少。免费开放。花期时注意保护花朵，勿踩踏。,以绣球花为主题的季节性网红公园，每年春夏吸引大量游客打卡，展现成都公园城市精细化景观营造与浪漫生活美学。,1.5,锦江区
